Nombre,Descripción,Tipo de Plantilla,Localidad,Calidad,URL del Icono de Calidad,Descripción del Icono de Calidad,Accesible,URL del Icono de Accesibilidad,Descripción del Icono de Accesibilidad,Teléfono,Dirección,Marcas,Perfiles Turísticos,Diversidad functional física ,Diversidad functional visual ,Diversidad functional auditiva ,Diversidad functional intelectual ,Diversidad functional orgánica ,Buenas prácticas ,Email,WEB,Importancia,Sala de Reuniones,Club de Producto,Visita Guiada,Tienda,Actividades Gastronómicas,Surfing,Postal Code,Tipo,Duración,Tipo de Transporte,Inicio de Ruta,Agua,Paisaje,Gastronomía,Cultura,Pareja,Niños,Amigos,Buscable,Idiomas,100% Basque,Coordenadas GPS,LATWGS84,LONWGS84,Nombre lugar,Dirección,Municipio,Código municipio,Código postal,Provincia,Código provincia,País,Código país,Teléfono,Correo electrónico,Página web,URL amigable,URL física,XML datos,XML metadatos,Zip
Zerain,Zerain es uno de esos pequeños pueblos que han sabido conservar el encanto del ambiente ru...,Localidades,Zerain,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.0121191,-2.2741177",43.0121191,-2.2741177,,,Zerain,026,,Gipuzkoa,20,España,108,,,,https://turismoa.euskadi.eus/es/localidades/zerain/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000011142_d2_rec_turismo/es_11142/11142-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011142_d2_rec_turismo/es_11142/data/11142_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011142_d2_rec_turismo/r01Index/0000011142_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011142_d2_rec_turismo/opendata/0000011142_d2_rec_turismo.zip
Zestoa,"Situada a los pies del macizo de Izarraitz y a orillas del río Urola, Zestoa, villa de gra...",Localidades,Arroa Goia; Arroa Behea; Zestoa; Iraeta; Aizarna; Endoia | Diseminado; Lasao,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zestoa;Zestoa;Zestoa;Zestoa;Zestoa;Zestoa;Zestoa,027;027;027;027;027;027;027,,Gipuzkoa;Gipuzkoa;Gipuzkoa;Gipuzkoa;Gipuzkoa;Gipuzkoa;Gipuzkoa,20;20;20;20;20;20;20,España;España;España;España;España;España;España,108;108;108;108;108;108;108,,,,https://turismoa.euskadi.eus/es/localidades/zestoa/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000011146_d2_rec_turismo/es_11146/11146-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011146_d2_rec_turismo/es_11146/data/11146_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011146_d2_rec_turismo/r01Index/0000011146_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011146_d2_rec_turismo/opendata/0000011146_d2_rec_turismo.zip
Zumaia,"Zumaia está situada en uno de los tramos más bellos del litoral guipuzcoano, en una...",Localidades,Oikia; Artadi | Diseminado; Zumaia,,,,,,,,,Costa Vasca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zumaia;Zumaia;Zumaia,081;081;081,,Gipuzkoa;Gipuzkoa;Gipuzkoa,20;20;20,España;España;España,108;108;108,,,,https://turismoa.euskadi.eus/es/localidades/zumaia/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000011173_d2_rec_turismo/es_11173/11173-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011173_d2_rec_turismo/es_11173/data/11173_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011173_d2_rec_turismo/r01Index/0000011173_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011173_d2_rec_turismo/opendata/0000011173_d2_rec_turismo.zip
Zizurkil,"Rodeado de un hermoso paraje de prados, el municipio está compuesto por un núcleo u...",Localidades,Zizurkil; Elbarrena,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zizurkil;Zizurkil,028;028,,Gipuzkoa;Gipuzkoa,20;20,España;España,108;108,,,,https://turismoa.euskadi.eus/es/localidades/zizurkil/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000011188_d2_rec_turismo/es_11188/11188-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011188_d2_rec_turismo/es_11188/data/11188_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011188_d2_rec_turismo/r01Index/0000011188_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011188_d2_rec_turismo/opendata/0000011188_d2_rec_turismo.zip
Zumarraga,"Zumarraga nos embelesa con los muchos lugares de interés que ofrece, tanto culturales, com...",Localidades,Zumarraga; Aginaga | Diseminado,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zumarraga;Zumarraga,080;080,,Gipuzkoa;Gipuzkoa,20;20,España;España,108;108,,,,https://turismoa.euskadi.eus/es/localidades/zumarraga/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000011223_d2_rec_turismo/es_11223/11223-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011223_d2_rec_turismo/es_11223/data/11223_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011223_d2_rec_turismo/r01Index/0000011223_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011223_d2_rec_turismo/opendata/0000011223_d2_rec_turismo.zip
Mungia,"Mungia está en un templado valle cerca de la costa, y muy bien comunicada con Bilbao y el ...",Localidades,Billela | Diseminado; Mungia; Trobika | Diseminado; Atxuri | Diseminado; Emerando | Diseminado,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mungia;Mungia;Mungia;Mungia;Mungia;Mungia,069;069;069;069;069;069,,Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia,48;48;48;48;48;48,España;España;España;España;España;España,108;108;108;108;108;108,,,,https://turismoa.euskadi.eus/es/localidades/mungia/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000011237_d2_rec_turismo/es_11237/11237-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011237_d2_rec_turismo/es_11237/data/11237_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011237_d2_rec_turismo/r01Index/0000011237_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011237_d2_rec_turismo/opendata/0000011237_d2_rec_turismo.zip
Mundaka,"Famosa por su ola izquierda que atrae cada año a numerosos surfistas, este pintoresco pueb...",Localidades,Arketa-Aranburu | Diseminado; Mundaka; Portuondo-Basaran | Diseminado,,,,,,,,,Costa Vasca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mundaka;Mundaka;Mundaka,068;068;068,,Bizkaia;Bizkaia;Bizkaia,48;48;48,España;España;España,108;108;108,,,,https://turismoa.euskadi.eus/es/localidades/mundaka/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000011254_d2_rec_turismo/es_11254/11254-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011254_d2_rec_turismo/es_11254/data/11254_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011254_d2_rec_turismo/r01Index/0000011254_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011254_d2_rec_turismo/opendata/0000011254_d2_rec_turismo.zip
Otxandio,"Rodeada de montañas y fronteriza con el territorio histórico de Álava, Otxan...",Localidades,Mekoleta; Otxandio; Andaparaluzeta,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Otxandio;Otxandio;Otxandio,072;072;072,,Bizkaia;Bizkaia;Bizkaia,48;48;48,España;España;España,108;108;108,,,,https://turismoa.euskadi.eus/es/localidades/otxandio/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000011267_d2_rec_turismo/es_11267/11267-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011267_d2_rec_turismo/es_11267/data/11267_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011267_d2_rec_turismo/r01Index/0000011267_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011267_d2_rec_turismo/opendata/0000011267_d2_rec_turismo.zip
Plentzia,"Con la ría como elemento central y la playa como atractivo turístico, Plentzia es u...",Localidades,Txipio; Plentzia; Saratxaga | Diseminado; Isuskitza | Diseminado,,,,,,,,,Costa Vasca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plentzia;Plentzia;Plentzia;Plentzia,077;077;077;077,,Bizkaia;Bizkaia;Bizkaia;Bizkaia,48;48;48;48,España;España;España;España,108;108;108;108,,,,https://turismoa.euskadi.eus/es/localidades/plentzia/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000011281_d2_rec_turismo/es_11281/11281-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011281_d2_rec_turismo/es_11281/data/11281_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011281_d2_rec_turismo/r01Index/0000011281_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011281_d2_rec_turismo/opendata/0000011281_d2_rec_turismo.zip
Portugalete,"Portugalete, elegante villa marinera, es uno de los principales núcleos urbanos de la marg...",Localidades,Portugalete,,,,,,,,,Costa Vasca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.320624,-3.020331",43.320624,-3.020331,,,Portugalete,078,,Bizkaia,48,España,108,,,,https://turismoa.euskadi.eus/es/localidades/portugalete/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000011294_d2_rec_turismo/es_11294/11294-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011294_d2_rec_turismo/es_11294/data/11294_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011294_d2_rec_turismo/r01Index/0000011294_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011294_d2_rec_turismo/opendata/0000011294_d2_rec_turismo.zip
Zeberio,"Enclavado en el valle del mismo nombre, en la comarca de Arratia, el municipio de Zeberio se mues...",Localidades,Arkulanda; Ametzola | Diseminado; Zubialde; Ermitabarri-Ibarra; Areiltza-Olatzar | Diseminado; Gezala | Diseminado; Uriondo | Diseminado; Solatxi | Diseminado; Argiñao | Diseminado,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeberio;Zeberio;Zeberio;Zeberio;Zeberio;Zeberio;Zeberio;Zeberio;Zeberio;Zeberio,025;025;025;025;025;025;025;025;025;025,,Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia,48;48;48;48;48;48;48;48;48;48,España;España;España;España;España;España;España;España;España;España,108;108;108;108;108;108;108;108;108;108,,,,https://turismoa.euskadi.eus/es/localidades/zeberio/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000011341_d2_rec_turismo/es_11341/11341-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011341_d2_rec_turismo/es_11341/data/11341_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011341_d2_rec_turismo/r01Index/0000011341_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011341_d2_rec_turismo/opendata/0000011341_d2_rec_turismo.zip
Sestao,Encaramado sobre una pequeña meseta paralela a los Montes de Triano y arropado por la cima...,Localidades,Sestao,,,,,,,,,Bilbao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.3096349,-3.0069397",43.3096349,-3.0069397,,,Sestao,084,,Bizkaia,48,España,108,,,,https://turismoa.euskadi.eus/es/localidades/sestao/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000011348_d2_rec_turismo/es_11348/11348-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011348_d2_rec_turismo/es_11348/data/11348_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011348_d2_rec_turismo/r01Index/0000011348_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011348_d2_rec_turismo/opendata/0000011348_d2_rec_turismo.zip
Sopela,Impresionantes acantilados y playas salvajes se suceden a lo largo de la franja costera de Sopela...,Localidades,Moreaga; Ugeraga,,,,,,,,,Costa Vasca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sopela;Sopela,085;085,,Bizkaia;Bizkaia,48;48,España;España,108;108,,,,https://turismoa.euskadi.eus/es/localidades/sopela/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000011349_d2_rec_turismo/es_11349/11349-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011349_d2_rec_turismo/es_11349/data/11349_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011349_d2_rec_turismo/r01Index/0000011349_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011349_d2_rec_turismo/opendata/0000011349_d2_rec_turismo.zip
Valle de Trápaga-Trapagaran,"Al abrigo de los montes de Triano y a pocos kilómetros de Bilbao, el Valle de Trápa...",Localidades,Elguero; Durañona | Diseminado; La Arboleda/Zugaztieta; Matamoros-Burtzako | Diseminado; Parkotxa-Barrionuevo | Diseminado; Larreineta; Valle de Trápaga/Trapagaran; Galindo-Salcedillo; Ugarte; Trapaga-Kauso | Diseminado,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valle de Trápaga-Trapagaran;Valle de Trápaga-Trapagaran;Valle de Trápaga-Trapagaran;Valle de Trápaga-Trapagaran;Valle de Trápaga-Trapagaran;Valle de Trápaga-Trapagaran;Valle de Trápaga-Trapagaran;Valle de Trápaga-Trapagaran;Valle de Trápaga-Trapagaran;Valle de Trápaga-Trapagaran,080;080;080;080;080;080;080;080;080;080,,Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia,48;48;48;48;48;48;48;48;48;48,España;España;España;España;España;España;España;España;España;España,108;108;108;108;108;108;108;108;108;108,,,,https://turismoa.euskadi.eus/es/localidades/valle-de-trapaga-trapagaran/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000011350_d2_rec_turismo/es_11350/11350-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011350_d2_rec_turismo/es_11350/data/11350_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011350_d2_rec_turismo/r01Index/0000011350_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011350_d2_rec_turismo/opendata/0000011350_d2_rec_turismo.zip
Zamudio,"De suave orografía, formada por planicies y pequeños cerros, y regada por el r&iacu...",Localidades,Ugaldeguren (Santimami) | Diseminado; Aranoltza (San Antolin) | Diseminado; Geldo | Diseminado,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zamudio;Zamudio;Zamudio;Zamudio,905;905;905;905,,Bizkaia;Bizkaia;Bizkaia;Bizkaia,48;48;48;48,España;España;España;España,108;108;108;108,,,,https://turismoa.euskadi.eus/es/localidades/zamudio/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000011394_d2_rec_turismo/es_11394/11394-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011394_d2_rec_turismo/es_11394/data/11394_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011394_d2_rec_turismo/r01Index/0000011394_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011394_d2_rec_turismo/opendata/0000011394_d2_rec_turismo.zip
Muskiz,"Bañado por las aguas del mar Cantábrico, Muskiz se ubica en el extremo más o...",Localidades,Pobeña; Cobarón | Diseminado; La Rigada | Diseminado; San Juan | San Juan de Muskiz; San Julián de Muskiz; Santelices,,,,,,,,,Costa Vasca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muskiz;Muskiz;Muskiz;Muskiz;Muskiz;Muskiz,071;071;071;071;071;071,,Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia,48;48;48;48;48;48,España;España;España;España;España;España,108;108;108;108;108;108,,,,https://turismoa.euskadi.eus/es/localidades/muskiz/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000011395_d2_rec_turismo/es_11395/11395-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011395_d2_rec_turismo/es_11395/data/11395_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011395_d2_rec_turismo/r01Index/0000011395_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011395_d2_rec_turismo/opendata/0000011395_d2_rec_turismo.zip
Munitibar-Arbatzegi-Gerrikaitz,En las faldas del monte Oiz se encuentra el casco urbano y los otros cuatro barrios que forman el...,Localidades,Munitibar; Berreño | Diseminado; Totorika | Diseminado; Gerrikaitz | Diseminado; Gerrika | Diseminado,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Munitibar-Arbatzegi Gerrikaitz;Munitibar-Arbatzegi Gerrikaitz;Munitibar-Arbatzegi Gerrikaitz;Munitibar-Arbatzegi Gerrikaitz;Munitibar-Arbatzegi Gerrikaitz,007;007;007;007;007,,Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia,48;48;48;48;48,España;España;España;España;España,108;108;108;108;108,,,,https://turismoa.euskadi.eus/es/localidades/munitibar-arbatzegi-gerrikaitz/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000011422_d2_rec_turismo/es_11422/11422-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011422_d2_rec_turismo/es_11422/data/11422_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011422_d2_rec_turismo/r01Index/0000011422_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011422_d2_rec_turismo/opendata/0000011422_d2_rec_turismo.zip
Muxika,"Atravesando verdes praderas y montes, llegamos a Muxika, donde recorreremos sus diversos barrios ...",Localidades,Gorozika | Diseminado; Ibarruri; Ibarruri | Aiuria; San Roman | Diseminado; Ugarte; Usparitxa | Diseminado,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muxika;Muxika;Muxika;Muxika;Muxika;Muxika;Muxika;Muxika,067;067;067;067;067;067;067;067,,Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia,48;48;48;48;48;48;48;48,España;España;España;España;España;España;España;España,108;108;108;108;108;108;108;108,,,,https://turismoa.euskadi.eus/es/localidades/muxika/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000011461_d2_rec_turismo/es_11461/11461-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011461_d2_rec_turismo/es_11461/data/11461_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011461_d2_rec_turismo/r01Index/0000011461_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011461_d2_rec_turismo/opendata/0000011461_d2_rec_turismo.zip
Sondika,"Situado en Txorierri, un valle de grandes infraestructuras urbanísticas, Sondika vio trans...",Localidades,Basozabal; Landa | Diseminado; Izartza | Poblado Julio Arteche; Zangroiz | Diseminado,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sondika;Sondika;Sondika;Sondika,904;904;904;904,,Bizkaia;Bizkaia;Bizkaia;Bizkaia,48;48;48;48,España;España;España;España,108;108;108;108,,,,https://turismoa.euskadi.eus/es/localidades/sondika/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000011475_d2_rec_turismo/es_11475/11475-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011475_d2_rec_turismo/es_11475/data/11475_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011475_d2_rec_turismo/r01Index/0000011475_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011475_d2_rec_turismo/opendata/0000011475_d2_rec_turismo.zip
Ubide,"A las faldas del monte Gorbeia, este municipio formado por dos barrios, se caracteriza por ser el...",Localidades,San Juan; Magdalena,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ubide;Ubide,088;088,,Bizkaia;Bizkaia,48;48,España;España,108;108,,,,https://turismoa.euskadi.eus/es/localidades/ubide/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000011498_d2_rec_turismo/es_11498/11498-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011498_d2_rec_turismo/es_11498/data/11498_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011498_d2_rec_turismo/r01Index/0000011498_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011498_d2_rec_turismo/opendata/0000011498_d2_rec_turismo.zip
Murueta,"Dentro de la comarca de Busturialdea y regado por el río Gernika, Murueta alberga lugares ...",Localidades,Murueta | Diseminado,,,,,,,,,Costa Vasca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.354463,-2.684153",43.354463,-2.684153,,,Murueta,908,,Bizkaia,48,España,108,,,,https://turismoa.euskadi.eus/es/localidades/murueta/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000011513_d2_rec_turismo/es_11513/11513-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011513_d2_rec_turismo/es_11513/data/11513_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011513_d2_rec_turismo/r01Index/0000011513_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000011513_d2_rec_turismo/opendata/0000011513_d2_rec_turismo.zip
